,ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,year_month,Station
13861, 0.1,-1.9, 5.5,2008-04,QBY
13862, 0.0,1.5, 12.0,2008-05,QBY
13863, 1.2,11.0, 14.5,2008-06,QBY
13864, 0.0,18.4, 24.5,2008-07,QBY
13865, 1.6,13.4, 19.7,2008-08,QBY
13866, 1.4,8.3, 13.5,2008-09,QBY
13867, 0.0,10.9, 19.5,2008-10,QBY
13868, 0.0,7.8, 10.3,2008-11,QBY
13869, 0.2,4.8, 8.7,2008-12,QBY
13870, 0.0,-2.6, -0.3,2009-01,QBY
13871, 0.4,0.6, 2.8,2009-03,QBY
13872, 0.0,-1.2, 5.7,2009-04,QBY
13873, 0.0,2.7, 17.9,2009-05,QBY
13874, 0.0,10.6, 23.7,2009-06,QBY
13875, 0.0,11.1, 24.9,2009-07,QBY
13876, 0.2,18.2, 31.6,2009-08,QBY
13877, 0.0,18.0, 26.4,2009-09,QBY
13878, 0.1,6.2, 12.4,2009-10,QBY
13879, 0.3,1.4, 10.3,2009-11,QBY
13880, 0.0,-2.4, 4.4,2009-12,QBY
13881, 6.7,-0.2, 1.8,2010-01,QBY
13882, 1.9,2.2, 4.6,2010-02,QBY
13883, 0.0,0.9, 13.1,2010-03,QBY
13884, 0.0,0.0, 7.9,2010-04,QBY
13885, 0.0,5.6, 11.4,2010-05,QBY
13886, 3.6,10.7, 16.1,2010-06,QBY
13887, 0.0,9.8, 18.5,2010-07,QBY
13888, 1.4,15.1, 21.5,2010-08,QBY
13889, 4.2,11.0, 19.4,2010-09,QBY
13890, 0.0,10.8, 20.4,2010-10,QBY
13891, 18.4,6.3, 8.9,2010-11,QBY
13892, 0.8,0.2, 1.9,2010-12,QBY
13893, 0.0,-6.4, -4.8,2011-01,QBY
13894, 0.1,-9.0, -1.1,2011-02,QBY
13895, 2.2,-1.6, 1.7,2011-03,QBY
13896, 2.4,3.0, 8.6,2011-04,QBY
13897, 0.0,2.1, 15.0,2011-05,QBY
13898, 2.5,8.7, 16.3,2011-06,QBY
13899, 0.1,8.3, 19.0,2011-07,QBY
13900, 0.0,36.3, 10.3,2011-08,QBY
13901, 1.3,-0.3, 3.6,2011-12,QBY
13902, 0.0,-1.7, 0.8,2012-01,QBY
13903, 0.0,1.9, 3.2,2012-02,QBY
13904, 2.3,-1.4, 3.8,2012-03,QBY
13905, 3.0,2.0, 6.4,2012-04,QBY
13906, 0.8,6.3, 11.1,2012-05,QBY
13907, 6.4,11.3, 14.5,2012-06,QBY
13908, 0.0,15.0, 26.3,2012-08,QBY
13909, 0.0,12.8, 21.9,2012-09,QBY
13910, 0.0,10.9, 21.0,2012-10,QBY
13911, 5.3,8.8, 10.8,2012-11,QBY
13912, 10.7,4.9, 7.8,2012-12,QBY
13913, 0.0,-0.2, 1.0,2013-01,QBY
13914, 0.1,2.5, 5.8,2013-02,QBY
13915, 2.2,2.9, 6.1,2013-03,QBY
13916, 0.0,4.1, 16.0,2013-04,QBY
13917, 0.0,0.5, 15.6,2013-05,QBY
13918, 0.0,8.2, 14.8,2013-06,QBY
13919, 0.0,16.1, 30.1,2013-07,QBY
13920, 6.1,16.0, 22.4,2013-08,QBY
13921, 0.0,14.1, 25.5,2013-09,QBY
13922, 0.7,6.9, 11.9,2013-10,QBY
13923, 0.0,4.9, 9.1,2013-11,QBY
13924, 15.6,1.3, 4.3,2013-12,QBY
13925, 0.0,1.7, 3.0,2014-01,QBY
13926, 0.0,-6.8, -0.3,2014-02,QBY
13927, 0.6,-9.3, -4.6,2014-03,QBY
13928, 0.0,0.6, 13.7,2014-04,QBY
13929, 0.1,6.9, 18.8,2014-05,QBY
13930, 0.0,9.5, 20.6,2014-06,QBY
13931, 0.0,11.9, 26.7,2014-07,QBY
13932, 0.0,17.9, 29.0,2014-08,QBY
13933, 0.1,12.7, 18.4,2014-09,QBY
13934, 1.2,8.8, 14.9,2014-10,QBY
13935, 1.6,8.9, 10.7,2014-11,QBY
13936, 0.0,-5.7, -2.1,2014-12,QBY
13937, 0.9,-5.7, -3.7,2015-01,QBY
13938, 1.3,0.9, 2.9,2015-02,QBY
13939, 0.0,-1.7, 4.3,2015-03,QBY
13940, 0.6,1.9, 9.8,2015-04,QBY
13941, 0.1,8.8, 13.1,2015-05,QBY
13942, 0.0,16.6, 23.8,2015-06,QBY
13943, 0.0,16.3, 27.9,2015-07,QBY
13944, 0.0,17.4, 30.2,2015-08,QBY
13945, 1.0,12.7, 19.8,2015-09,QBY
13946, 0.0,10.9, 20.7,2015-10,QBY
13947, 7.0,6.4, 9.8,2015-11,QBY
13948, 0.0,-2.1, -0.1,2015-12,QBY
13949, 0.0,-5.7, -4.0,2016-01,QBY
13950, 0.0,0.2, 3.0,2016-02,QBY
13951, 9.0,2.2, 3.6,2016-03,QBY
13952, 0.0,4.9, 18.5,2016-04,QBY
13953, 0.0,6.6, 21.9,2016-05,QBY
13954, 0.0,11.5, 22.0,2016-06,QBY
13955, 0.0,17.1, 30.3,2016-07,QBY
13956, 0.0,12.7, 28.2,2016-08,QBY
13957, 0.0,16.7, 24.3,2016-09,QBY
13958, 17.0,10.3, 17.3,2016-10,QBY
13959, 3.0,8.1, 10.4,2016-11,QBY
13960, 1.0,2.4, 5.9,2016-12,QBY
13961, 0.0,-4.2, 0.1,2017-01,QBY
13962, 0.0,-7.5, 2.0,2017-02,QBY
13963, 1.0,-0.9, 2.0,2017-03,QBY
13964, 3.0,4.4, 12.3,2017-04,QBY
13965, 1.0,4.3, 13.5,2017-05,QBY
13966, 4.0,12.6, 19.8,2017-06,QBY
13967, 0.0,16.6, 28.3,2017-07,QBY
13968, 0.0,18.5, 31.5,2017-08,QBY
13969, 0.0,16.2, 29.8,2017-09,QBY
13970, 0.0,8.8, 21.7,2017-10,QBY
13971, 3.0,2.1, 7.7,2017-11,QBY
13972, 1.2,3.0, 5.0,2017-12,QBY
13973, 0.0,-10.5, -5.2,2018-01,QBY
13974, 5.0,1.0, 3.3,2018-02,QBY
13975, 0.0,2.3, 4.7,2018-03,QBY
13976, 0.0,1.2, 2.9,2018-04,QBY
13977, 1.0,6.8, 15.8,2018-05,QBY
13978, 7.0,10.3, 14.9,2018-06,QBY
13979, 0.0,12.8, 18.2,2018-07,QBY
13980, 0.0,20.6, 31.3,2018-08,QBY
13981, 1.0,14.5, 23.4,2018-09,QBY
13982, 2.0,7.4, 11.0,2018-10,QBY
13983, 10.0,7.4, 8.7,2018-11,QBY
13984, 0.0,3.1, 6.1,2018-12,QBY
13985, 0.0,-3.1, 0.8,2019-01,QBY
13986, 22.0,1.2, 2.6,2019-02,QBY
13987, 1.0,-3.1, 1.6,2019-03,QBY
13988, 0.0,2.6, 12.6,2019-04,QBY
13989, 0.0,5.1, 11.8,2019-05,QBY
13990, 0.0,14.0, 29.0,2019-06,QBY
13991, 0.0,12.9, 24.9,2019-07,QBY
13992, 0.0,16.5, 32.2,2019-08,QBY
13993, 0.0,16.7, 26.9,2019-09,QBY
13994, 0.0,6.0, 14.5,2019-10,QBY
13995, 0.0,0.0, 6.7,2019-11,QBY
13996, 0.0,-1.1, 0.6,2019-12,QBY
13997, 22.0,1.4, 3.7,2020-01,QBY
13998, 4.0,1.6, 9.5,2020-02,QBY
13999, 0.0,0.4, 6.1,2020-03,QBY
14000, 2.0,0.9, 3.4,2020-04,QBY
14001, 0.0,5.5, 16.8,2020-05,QBY
14002, 1.8,9.6, 17.7,2020-06,QBY
14003, 0.0,12.3, 16.0,2020-07,QBY
14004, 0.0,20.7, 31.9,2020-08,QBY
14005, 0.0,16.0, 21.3,2020-09,QBY
14006, 0.1,0.0, 12.3,2021-11,QBY
14007, None,7.3, 12.8,2021-12,QBY
14008, None,-10.1, -7.0,2022-01,QBY
14009, None,-4.8, 1.6,2022-02,QBY
14010, None,1.1, 4.1,2022-03,QBY
14011, None,1.9, 10.3,2022-04,QBY
14012, None,7.2, 15.5,2022-05,QBY
14013, None,9.8, 23.8,2022-06,QBY
14014, None,13.4, 26.1,2022-07,QBY
14015, None,18.8, 30.0,2022-08,QBY
14016, None,18.5, 29.8,2022-09,QBY
14017, None,12.1, 20.9,2022-10,QBY
14018, None,5.6, 7.2,2022-11,QBY
14019, None,-4.0, 3.4,2022-12,QBY
14020, None,1.3, 4.6,2023-01,QBY
14021, None,-0.4, 4.0,2023-03,QBY
14022, None,2.0, 7.0,2023-04,QBY
14023, None,9.8, 24.6,2023-05,QBY
14024, None,9.0, 20.2,2023-06,QBY
14025, None,17.6, 30.6,2023-07,QBY
14026, None,16.5, 33.4,2023-08,QBY
14027, None,14.2, 25.9,2023-09,QBY
14028, None,9.1, 19.2,2023-10,QBY
14029, None,1.7, 7.9,2023-11,QBY
14030, None,-0.6, 1.5,2023-12,QBY
14031, 6.1,-16.0, -10.5,2005-01,HUR
14032, 6.8,1.4, 5.9,2005-02,HUR
14033, 0.0,1.4, 5.7,2005-03,HUR
14034, 19.0,-2.0, 3.5,2005-04,HUR
14035, 0.0,0.6, 14.8,2005-05,HUR
14036, 0.2,5.6, 13.5,2005-06,HUR
14037, 1.4,7.7, 16.2,2005-07,HUR
14038, 8.6,4.9, 19.7,2005-08,HUR
14039, 0.7,9.4, 19.5,2005-09,HUR
14040, 4.6,0.1, 10.5,2005-10,HUR
14041, 2.1,-0.4, 4.2,2005-11,HUR
14042, 0.0,-10.7, -9.2,2005-12,HUR
14043, 0.0,-2.9, 0.4,2006-01,HUR
14044, 7.7,-0.8, 2.0,2006-02,HUR
14045, 1.1,-4.8, 3.6,2006-03,HUR
14046, 0.0,-3.0, 9.1,2006-04,HUR
14047, 0.8,-2.3, 7.5,2006-05,HUR
14048, 8.2,8.9, 17.3,2006-06,HUR
14049, 0.0,3.9, 27.4,2006-07,HUR
14050, 0.0,4.7, 19.5,2006-08,HUR
14051, 0.0,-0.3, 25.6,2006-09,HUR
14052, 0.5,-1.9, 13.7,2006-10,HUR
14053, 0.0,-12.5, -0.9,2006-11,HUR
14054, 0.0,-12.9, -4.6,2006-12,HUR
14055, 0.0,-3.8, 2.6,2007-01,HUR
14056, 0.0,-6.3, 3.9,2007-02,HUR
14057, 0.0,-12.2, -0.9,2007-03,HUR
14058, 0.0,-4.9, 1.3,2007-04,HUR
14059, 0.0,0.1, 8.4,2007-05,HUR
14060, 0.0,1.4, 23.7,2007-06,HUR
14061, 0.0,-0.7, 19.6,2007-07,HUR
14062, 0.0,1.6, 26.8,2007-08,HUR
14063, 0.1,-0.1, 16.7,2007-09,HUR
14064, 3.3,3.7, 8.1,2007-10,HUR
14065, 0.5,-4.9, 4.9,2007-11,HUR
14066, 2.1,-17.9, -14.4,2007-12,HUR
14067, 0.0,-12.5, 0.9,2008-01,HUR
14068, 0.3,-15.5, -2.2,2008-02,HUR
14069, None,-5.4, 3.5,2008-03,HUR
14070, 0.0,-15.8, 3.5,2008-04,HUR
14071, 0.0,-2.0, 7.4,2008-05,HUR
14072, 9.6,6.5, 10.9,2008-06,HUR
14073, 0.0,6.8, 31.8,2008-07,HUR
14074, 5.2,4.4, 14.1,2008-08,HUR
14075, 0.3,-1.6, 16.2,2008-09,HUR
14076, 0.0,3.5, 22.9,2008-10,HUR
14077, 8.3,2.1, 8.1,2008-11,HUR
14078, 0.0,-4.8, 0.1,2009-02,HUR
14079, 7.6,-5.8, 2.0,2009-03,HUR
14080, 1.3,-3.7, 2.4,2009-04,HUR
14081, 0.0,-4.9, 16.6,2009-05,HUR
14082, 0.0,0.7, 20.4,2009-06,HUR
14083, 0.0,-2.1, 18.4,2009-07,HUR
14084, 0.4,14.7, 29.8,2009-08,HUR
14085, 0.0,7.8, 17.1,2009-09,HUR
14086, 4.0,1.9, 8.0,2009-10,HUR
14087, 0.0,-0.9, 6.4,2009-11,HUR
14088, 4.5,-8.5, -2.5,2009-12,HUR
14089, 12.9,2.3, 0.3,2010-01,HUR
14090, 0.7,1.3, 1.0,2010-02,HUR
14091, 0.0,1.4, 1.0,2010-03,HUR
14092, 0.0,-5.2, 1.0,2010-04,HUR
14093, 0.0,-1.7, 9.1,2010-05,HUR
14094, None,1.6, 1.0,2010-06,HUR
14095, 0.8,-0.9, 1.0,2010-07,HUR
14096, 0.0,-0.5, 1.0,2010-08,HUR
14097, 0.7,6.5, 1.0,2010-09,HUR
14098, 0.0,4.9, 19.4,2010-10,HUR
14099, 28.1,0.2, 4.8,2010-11,HUR
14100, 7.5,-3.2, 0.2,2010-12,HUR
14101, 0.0,-22.4, -9.8,2011-01,HUR
14102, 0.0,-18.8, -3.4,2011-02,HUR
14103, 3.9,-13.4, -6.5,2011-03,HUR
14104, 3.4,-1.6, 5.7,2011-04,HUR
14105, 0.0,-4.5, 11.8,2011-05,HUR
14106, 9.1,2.8, 13.8,2011-06,HUR
14107, 1.6,4.9, 12.1,2011-07,HUR
14108, 0.0,-0.7, 21.6,2011-08,HUR
14109, 0.0,-6.4, 3.8,2011-11,HUR
14110, 1.6,-12.4, 1.6,2011-12,HUR
14111, 0.0,-9.7, -2.3,2012-01,HUR
14112, 0.0,-6.2, 1.9,2012-02,HUR
14113, 0.7,-10.2, 1.0,2012-03,HUR
14114, 8.2,-2.8, 3.5,2012-04,HUR
14115, 3.2,-1.9, 7.6,2012-05,HUR
14116, 6.8,6.1, 13.3,2012-06,HUR
14117, 0.6,4.2, 15.6,2012-07,HUR
14118, 0.0,4.1, 19.9,2012-08,HUR
14119, 0.0,-1.2, 17.3,2012-09,HUR
14120, 1.1,3.3, 17.7,2012-10,HUR
14121, 0.0,1.0, 4.5,2012-11,HUR
14122, 6.1,0.1, 1.4,2012-12,HUR
14123, 0.0,-18.5, -9.3,2013-01,HUR
14124, 0.0,-8.8, 2.7,2013-02,HUR
14125, 11.0,1.1, 3.3,2013-03,HUR
14126, 0.0,-3.6, 18.6,2013-04,HUR
14127, 0.0,-6.2, 14.3,2013-05,HUR
14128, 0.0,2.4, 15.1,2013-06,HUR
14129, 0.0,6.9, 33.6,2013-07,HUR
14130, 0.0,8.1, 24.2,2013-08,HUR
14131, 0.0,4.2, 26.8,2013-09,HUR
14132, 1.3,-0.6, 6.9,2013-10,HUR
14133, 21.4,0.1, 5.5,2013-11,HUR
14134, 8.6,-2.2, 3.0,2013-12,HUR
14135, 0.2,-4.0, 2.1,2014-01,HUR
14136, 0.3,-21.6, -3.8,2014-02,HUR
14137, 0.8,-23.1, -8.3,2014-03,HUR
14138, 0.5,-7.8, 8.9,2014-04,HUR
14139, 0.0,-0.2, 24.2,2014-05,HUR
14140, 0.0,3.1, 24.3,2014-06,HUR
14141, 0.0,3.8, 30.8,2014-07,HUR
14142, 0.0,4.6, 30.1,2014-08,HUR
14143, 0.0,9.3, 16.7,2014-09,HUR
14144, 0.1,-1.5, 11.7,2014-10,HUR
14145, 0.1,-3.7, 2.1,2014-11,HUR
14146, 0.0,-17.3, -9.4,2014-12,HUR
14147, 0.0,-11.3, -0.7,2015-01,HUR
14148, 2.0,-1.8, 0.7,2015-02,HUR
14149, 0.0,-5.7, 6.2,2015-03,HUR
14150, 0.7,-3.5, 7.5,2015-04,HUR
14151, 0.2,-2.4, 12.1,2015-05,HUR
14152, 1.0,2.2, 23.8,2015-06,HUR
14153, 0.0,7.0, 29.2,2015-07,HUR
14154, 0.0,4.4, 29.2,2015-08,HUR
14155, 15.3,5.5, 12.0,2015-09,HUR
14156, 0.0,-0.7, 19.1,2015-10,HUR
14157, 8.4,0.3, 4.0,2015-11,HUR
14158, 4.0,-6.1, 1.1,2015-12,HUR
14159, 0.0,-22.0, -11.7,2016-01,HUR
14160, 0.0,-11.3, -1.1,2016-02,HUR
14161, 11.7,1.2, 2.2,2016-03,HUR
14162, 0.0,-3.1, 18.0,2016-04,HUR
14163, 0.0,0.5, 22.1,2016-05,HUR
14164, 5.0,7.8, 18.1,2016-06,HUR
14165, 0.0,9.4, 21.1,2016-07,HUR
14166, 1.0,5.6, 24.9,2016-08,HUR
14167, 6.1,7.1, 11.5,2016-09,HUR
14168, 0.0,-2.6, 11.4,2016-10,HUR
14169, 4.0,1.4, 5.8,2016-11,HUR
14170, 0.0,2.8, 3.9,2016-12,HUR
14171, 8.7,-13.4, -9.5,2017-01,HUR
14172, 0.0,-19.9, -4.9,2017-02,HUR
14173, 2.2,-6.6, 2.5,2017-03,HUR
14174, 6.0,-0.4, 12.1,2017-04,HUR
14175, 0.0,-1.8, 12.4,2017-05,HUR
14176, 4.0,6.9, 13.9,2017-06,HUR
14177, 0.0,5.1, 29.4,2017-07,HUR
14178, 0.0,5.3, 30.5,2017-08,HUR
14179, 0.0,12.7, 25.9,2017-09,HUR
14180, 3.0,1.3, 9.6,2017-10,HUR
14181, 9.0,-1.0, 6.3,2017-11,HUR
14182, 14.9,-0.4, 0.6,2017-12,HUR
14183, 11.2,-21.5, -9.9,2018-01,HUR
14184, 1.0,-5.5, 0.4,2018-02,HUR
14185, 2.0,-4.2, 3.0,2018-03,HUR
14186, 8.0,-4.9, 2.3,2018-04,HUR
14187, 0.0,-1.3, 16.1,2018-05,HUR
14188, 0.0,0.8, 11.7,2018-06,HUR
14189, 2.0,7.2, 16.5,2018-07,HUR
14190, 0.0,9.9, 27.7,2018-08,HUR
14191, 0.0,2.0, 18.6,2018-09,HUR
14192, 23.5,0.6, 5.0,2018-10,HUR
14193, 33.0,4.2, 8.2,2018-11,HUR
14194, 0.0,-3.3, 0.2,2018-12,HUR
14195, 0.0,-6.8, 0.0,2019-01,HUR
14196, 9.0,0.6, 2.1,2019-02,HUR
14197, 0.0,-15.0, 1.5,2019-03,HUR
14198, 0.0,-5.0, 12.0,2019-04,HUR
14199, 0.0,-1.9, 12.4,2019-05,HUR
14200, 0.0,4.3, 22.5,2019-07,HUR
14201, 16.0,9.5, 17.4,2019-08,HUR
14202, 0.0,9.1, 19.3,2019-09,HUR
14203, 0.0,-1.8, 12.4,2019-10,HUR
14204, 0.0,-6.1, 6.7,2019-11,HUR
14205, 0.0,-16.6, -6.7,2019-12,HUR
14206, 3.0,-2.7, 2.7,2020-01,HUR
14207, 17.0,-7.0, 3.1,2020-02,HUR
14208, 2.0,-8.8, 1.8,2020-03,HUR
14209, 1.0,-9.8, 3.3,2020-04,HUR
14210, 0.0,-2.5, 18.1,2020-05,HUR
14211, 0.0,5.9, 14.8,2020-06,HUR
14212, 3.0,5.4, 12.0,2020-07,HUR
14213, 0.0,10.3, 26.3,2020-08,HUR
14214, 0.0,9.6, 23.7,2020-09,HUR
14215, 0.1,-9.7, 2.3,2021-11,HUR
14216, 39.4,0.7, 5.0,2021-12,HUR
14217, 5.8,-22.5, -4.5,2022-01,HUR
14218, 0.3,-15.4, -3.6,2022-02,HUR
14219, 7.4,-0.1, 5.3,2022-03,HUR
14220, 0.5,-3.6, 4.6,2022-04,HUR
14221, 0.3,-3.5, 11.8,2022-05,HUR
14222, 1.1,0.3, 20.5,2022-06,HUR
14223, 0.1,4.9, 22.7,2022-07,HUR
14224, 0.8,-15.1, None,2023-03,HUR
14225, 0.4,-1.8, 2.1,2023-04,HUR
14226, 10.0,3.1, 14.7,2023-05,HUR
14227, 0.0,7.0, 19.1,2023-06,HUR
14228, 0.1,5.3, 20.5,2023-07,HUR
14229, 0.5,2.3, 23.4,2023-08,HUR
14230, 5.2,7.3, 23.5,2023-09,HUR
14231, 5.1,-3.0, 12.7,2023-10,HUR
14232, 1.9,-5.5, 4.3,2023-11,HUR
14233, 1.0,-30.3, -25.6,2005-01,WON
14234, 0.0,-0.7, 3.7,2005-02,WON
14235, 0.0,-4.2, 7.8,2005-03,WON
14236, 0.0,-3.4, 7.9,2005-04,WON
14237, 0.0,-6.2, 9.8,2005-05,WON
14238, 6.0,8.9, 21.5,2005-06,WON
14239, 0.0,7.6, 26.2,2005-07,WON
14240, 14.0,6.4, 15.9,2005-08,WON
14241, 5.0,2.5, 18.7,2005-09,WON
14242, 0.0,-2.6, 9.9,2005-10,WON
14243, 0.0,-3.0, 4.2,2005-11,WON
14244, 0.0,-17.2, -14.0,2005-12,WON
14245, 0.0,-13.0, -7.6,2006-01,WON
14246, 0.0,-10.5, -5.1,2006-02,WON
14247, 1.0,-16.7, -7.3,2006-03,WON
14248, 0.0,-5.7, 11.5,2006-04,WON
14249, 0.0,-1.6, 10.5,2006-05,WON
14250, 0.0,11.4, 24.3,2006-06,WON
14251, 0.0,10.7, 30.5,2006-07,WON
14252, 10.9,7.8, 17.1,2006-08,WON
14253, 0.0,7.2, 26.0,2006-09,WON
14254, 0.0,-1.7, 10.3,2006-10,WON
14255, 1.1,-11.0, -7.1,2006-11,WON
14256, 1.8,-18.7, -11.3,2006-12,WON
14257, 0.1,-0.8, 3.1,2007-01,WON
14258, 1.0,-12.9, -2.3,2007-02,WON
14259, 0.0,-25.7, -16.8,2007-03,WON
14260, 1.0,-16.9, -8.5,2007-04,WON
14261, 0.0,-2.4, 15.2,2007-05,WON
14262, 0.0,8.9, 27.1,2007-06,WON
14263, 0.0,7.4, 21.2,2007-07,WON
14264, 0.0,8.1, 26.8,2007-08,WON
14265, 0.0,4.4, 20.6,2007-09,WON
14266, 0.0,-1.2, 10.7,2007-10,WON
14267, 0.0,-2.4, 6.5,2007-11,WON
14268, 0.0,-25.6, -15.1,2007-12,WON
14269, 1.0,-17.6, -11.2,2008-01,WON
14270, 0.0,-30.5, -20.8,2008-02,WON
14271, 0.0,-28.5, -15.9,2008-03,WON
14272, 0.0,-7.4, 10.0,2008-04,WON
14273, 4.0,-0.3, 3.4,2008-05,WON
14274, 0.0,4.2, 26.3,2008-06,WON
14275, 0.0,9.3, 28.9,2008-07,WON
14276, None,7.1, 15.8,2008-08,WON
14277, 0.0,1.0, 17.9,2008-09,WON
14278, 0.0,7.9, 25.7,2008-10,WON
14279, 1.0,-2.9, 5.5,2008-11,WON
14280, 0.0,-7.2, 4.0,2008-12,WON
14281, 0.0,-10.3, 3.4,2009-04,WON
14282, 0.0,3.8, 18.7,2009-05,WON
14283, 0.0,1.5, 19.8,2009-06,WON
14284, 3.9,5.0, 18.8,2009-07,WON
14285, 0.0,15.4, 31.4,2009-08,WON
14286, 0.0,7.4, 27.9,2009-09,WON
14287, 0.0,-2.5, 10.6,2009-10,WON
14288, 0.0,-10.9, -6.1,2009-11,WON
14289, 0.0,-12.3, -6.0,2009-12,WON
14290, 3.0,-24.6, -19.8,2010-01,WON
14291, 0.1,-18.9, -9.9,2010-02,WON
14292, 0.0,-0.1, 8.2,2010-03,WON
14293, 0.0,-7.2, 8.4,2010-04,WON
14294, 0.0,0.2, 11.0,2010-05,WON
14295, 1.0,3.0, 20.5,2010-06,WON
14296, 0.6,2.8, 17.9,2010-07,WON
14297, 2.0,9.6, 20.1,2010-08,WON
14298, 1.0,5.8, 15.2,2010-09,WON
14299, 0.0,3.8, 19.2,2010-10,WON
14300, 0.0,-0.2, 7.6,2010-11,WON
14301, 0.0,-17.6, -12.7,2010-12,WON
14302, 0.0,-12.5, -1.5,2011-01,WON
14303, 0.0,-18.6, 2.1,2011-02,WON
14304, 0.0,-31.0, -17.2,2011-03,WON
14305, 0.0,-3.8, 11.3,2011-04,WON
14306, 0.0,2.2, 15.4,2011-05,WON
14307, 0.0,7.3, 25.4,2011-06,WON
14308, 0.0,4.0, 20.0,2011-07,WON
14309, 0.0,6.8, 23.9,2011-08,WON
14310, 0.0,-2.3, 1.8,2011-12,WON
14311, 0.0,-13.3, -7.8,2012-01,WON
14312, 0.0,-6.0, 2.9,2012-02,WON
14313, 1.0,-18.6, -5.6,2012-03,WON
14314, 0.0,-5.0, 6.8,2012-04,WON
14315, 4.0,2.0, 11.8,2012-05,WON
14316, 0.0,4.5, 21.1,2012-06,WON
14317, 1.0,7.7, 21.9,2012-08,WON
14318, 0.0,4.0, 22.3,2012-09,WON
14319, 7.0,0.3, 7.2,2012-10,WON
14320, 1.0,-13.0, -7.8,2012-11,WON
14321, 2.0,-23.2, -21.1,2012-12,WON
14322, 0.0,-5.4, -0.5,2013-01,WON
14323, 0.0,-6.4, 5.0,2013-02,WON
14324, 0.0,-4.7, 7.3,2013-03,WON
14325, 0.0,-3.1, 8.8,2013-04,WON
14326, 1.0,-6.0, 5.7,2013-05,WON
14327, 6.0,5.3, 22.6,2013-06,WON
14328, 3.0,12.8, 31.5,2013-07,WON
14329, 0.0,11.7, 28.1,2013-08,WON
14330, 0.0,9.9, 23.9,2013-09,WON
14331, 14.0,0.5, 3.6,2013-10,WON
14332, 0.0,-2.9, 6.7,2013-11,WON
14333, 6.0,-21.1, -16.1,2013-12,WON
14334, 3.0,-22.0, -8.2,2014-01,WON
14335, 0.0,-12.2, -6.7,2014-02,WON
14336, 0.0,-29.8, -16.8,2014-03,WON
14337, 0.0,-11.0, 2.9,2014-04,WON
14338, 0.0,-0.3, 15.2,2014-05,WON
14339, 0.0,8.5, 24.6,2014-06,WON
14340, 0.0,9.3, 26.0,2014-07,WON
14341, 0.0,8.9, 27.7,2014-08,WON
14342, 0.0,5.8, 18.4,2014-09,WON
14343, 0.0,-1.7, 4.4,2014-10,WON
14344, 0.0,-3.4, 3.4,2014-11,WON
14345, 0.0,-17.3, -11.6,2014-12,WON
14346, 1.0,-16.9, -1.2,2015-01,WON
14347, 0.0,-17.7, -14.1,2015-02,WON
14348, 0.0,-8.1, 4.3,2015-03,WON
14349, 0.0,-3.2, 4.2,2015-04,WON
14350, 0.0,-0.4, 14.9,2015-05,WON
14351, 1.0,0.6, 12.6,2015-06,WON
14352, 0.0,14.0, 29.6,2015-07,WON
14353, 0.0,9.5, 24.5,2015-08,WON
14354, 0.0,1.4, 14.8,2015-09,WON
14355, 5.6,1.3, 16.1,2015-10,WON
14356, 4.4,-7.3, -4.0,2015-11,WON
14357, 0.0,-5.1, 1.9,2015-12,WON
14358, 0.0,-5.9, -0.2,2016-01,WON
14359, 0.0,-9.6, -1.3,2016-02,WON
14360, 0.0,-6.3, 3.7,2016-03,WON
14361, 0.0,6.1, 20.5,2016-04,WON
14362, 0.0,7.7, 23.6,2016-05,WON
14363, 0.0,6.0, 22.6,2016-06,WON
14364, 0.0,11.4, 21.3,2016-07,WON
14365, 0.0,10.8, 26.8,2016-08,WON
14366, 15.0,3.7, 8.3,2016-09,WON
14367, 11.0,-4.4, -0.6,2016-10,WON
14368, 3.0,-11.7, -7.4,2016-11,WON
14369, 0.0,-7.9, -2.1,2016-12,WON
14370, 0.0,-12.7, -7.8,2017-01,WON
14371, 0.0,-14.2, -4.9,2017-02,WON
14372, 0.0,-23.6, -13.2,2017-03,WON
14373, 0.0,-0.4, 11.2,2017-04,WON
14374, 0.0,0.0, 12.5,2017-05,WON
14375, 0.0,9.8, 23.8,2017-06,WON
14376, 0.0,12.9, 24.9,2017-07,WON
14377, 1.0,7.1, 22.1,2017-08,WON
14378, 0.0,9.0, 18.4,2017-09,WON
14379, 0.0,-2.5, 4.4,2017-10,WON
14380, 0.0,-12.3, -3.6,2017-11,WON
14381, 0.0,-8.0, -2.7,2017-12,WON
14382, 5.0,-28.8, -0.5,2018-01,WON
14383, 1.0,-24.7, -22.4,2018-02,WON
14384, 0.0,-18.3, -12.0,2018-03,WON
14385, 0.0,-13.5, -1.1,2018-04,WON
14386, 0.0,1.8, 16.2,2018-05,WON
14387, 0.0,2.9, 16.6,2018-06,WON
14388, 13.0,8.0, 13.3,2018-07,WON
14389, 2.0,13.0, 23.5,2018-08,WON
14390, 0.0,3.5, 16.0,2018-09,WON
14391, 1.0,-5.9, -2.8,2018-10,WON
14392, 0.0,-7.0, -3.3,2018-12,WON
14393, 0.0,-4.5, 2.8,2019-01,WON
14394, 1.0,-29.0, -22.5,2019-02,WON
14395, 0.0,-26.5, -17.2,2019-03,WON
14396, 0.0,-0.4, 8.8,2019-04,WON
14397, 1.0,-4.2, 4.0,2019-05,WON
