ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,Station,Year,Month
 0.0,5.6, 15.0,BLN,2019,07
 9.8,6.7, 9.7,BLN,2019,08
 9.8,5.4, 13.6,BLN,2019,09
 0.0,-1.8, 6.2,BLN,2019,10
 0.0,-3.1, 7.4,BLN,2019,11
 0.0,-10.4, -4.0,BLN,2019,12
 2.8,-8.4, 0.2,BLN,2020,01
 23.8,-14.4, -2.1,BLN,2020,02
 4.2,-12.7, -5.7,BLN,2020,03
 3.0,-15.2, -6.7,BLN,2020,04
 0.0,-4.9, 5.0,BLN,2020,05
 0.0,-0.6, 6.3,BLN,2020,06
 25.2,2.4, 5.0,BLN,2020,07
 0.0,8.0, 17.8,BLN,2020,08
 0.7,6.2, 16.1,BLN,2020,09
 0.0,10.3, 17.2,BLN,2020,10
 0.0,1.6, 10.7,BLN,2020,11
 0.0,-10.0, 0.4,BLN,2020,12
 13.2,-3.9, -1.3,BLN,2021,01
 3.4,-6.3, -2.8,BLN,2021,02
 2.9,-6.2, -3.3,BLN,2021,03
 0.0,-5.3, -0.6,BLN,2021,04
 4.1,-4.1, 3.7,BLN,2021,05
 0.3,7.1, 18.4,BLN,2021,06
 0.0,10.1, 19.8,BLN,2021,07
 0.0,12.2, 18.8,BLN,2021,08
 0.3,1.4, 7.9,BLN,2021,09
 0.2,-3.2, 3.8,BLN,2021,10
 0.9,-9.4, 1.0,BLN,2021,11
 40.1,-1.5, 2.0,BLN,2021,12
 4.7,-19.3, -7.2,BLN,2022,01
 0.9,-18.8, -8.6,BLN,2022,02
 7.7,-2.6, 1.9,BLN,2022,03
 0.3,-7.2, -0.4,BLN,2022,04
 0.3,-4.9, 5.4,BLN,2022,05
 2.2,-0.4, 13.0,BLN,2022,06
 0.2,2.7, 16.1,BLN,2022,07
 0.0,7.7, 20.7,BLN,2022,08
 0.2,8.2, 22.4,BLN,2022,09
 0.0,2.9, 18.5,BLN,2022,10
 0.1,-13.0, -1.5,BLN,2022,11
 0.5,-25.8, -20.7,BLN,2022,12
 0.4,-10.8, -6.0,BLN,2023,01
 1.9,-16.7, -6.8,BLN,2023,03
 4.6,-9.6, -2.2,BLN,2023,04
 8.7,0.6, 8.7,BLN,2023,05
 0.0,-1.8, 13.4,BLN,2023,06
 0.0,1.7, 13.7,BLN,2023,07
 0.4,2.2, 16.3,BLN,2023,08
 4.5,4.8, 17.7,BLN,2023,09
 3.7,-3.3, 10.2,BLN,2023,10
 0.8,-2.2, 5.5,BLN,2023,11
 2.2,-7.6, -3.2,BLN,2023,12
 3.2,-20.8, -14.3,GRN,2005,01
 9.0,-3.8, 1.5,GRN,2005,02
 2.8,-3.0, 2.9,GRN,2005,03
 23.0,-8.3, -2.8,GRN,2005,04
 0.0,-1.7, 9.3,GRN,2005,05
 4.0,0.8, 5.9,GRN,2005,06
 0.0,4.2, 10.0,GRN,2005,07
 4.8,3.8, 15.1,GRN,2005,08
 0.2,6.1, 11.9,GRN,2005,09
 3.2,-2.8, 4.7,GRN,2005,10
 2.8,-6.0, -0.6,GRN,2005,11
 0.0,-17.4, -13.5,GRN,2005,12
 0.3,-5.0, -2.8,GRN,2006,01
 17.8,-6.0, -3.6,GRN,2006,02
 0.0,-9.4, -0.7,GRN,2006,03
 0.8,-5.5, 5.9,GRN,2006,04
 1.8,-7.3, 4.4,GRN,2006,05
 4.2,4.8, 14.8,GRN,2006,06
 0.0,9.6, 22.9,GRN,2006,07
 0.0,4.4, 12.5,GRN,2006,08
 0.0,5.5, 20.8,GRN,2006,09
 0.0,-1.3, 8.6,GRN,2006,10
 0.0,-9.5, -0.3,GRN,2006,11
 0.0,-11.9, -9.6,GRN,2006,12
 3.0,-4.3, -1.8,GRN,2007,01
 0.0,-8.4, -1.6,GRN,2007,02
 0.2,-17.7, -7.1,GRN,2007,03
 0.0,-12.4, -2.1,GRN,2007,04
 0.3,-3.1, 3.5,GRN,2007,05
 0.0,6.5, 18.6,GRN,2007,06
 0.0,1.2, 14.1,GRN,2007,07
 0.0,7.2, 22.0,GRN,2007,08
 0.2,1.4, 11.1,GRN,2007,09
 4.0,-1.1, 4.5,GRN,2007,10
 0.0,-7.7, 0.9,GRN,2007,11
 0.0,-23.7, -20.0,GRN,2007,12
 0.0,-12.5, -1.0,GRN,2008,01
 2.0,-12.7, -7.1,GRN,2008,02
 2.0,-10.0, -1.3,GRN,2008,03
 0.0,-13.6, 1.4,GRN,2008,04
 0.0,-5.5, 2.3,GRN,2008,05
 8.2,2.1, 6.6,GRN,2008,06
 0.0,13.2, 26.7,GRN,2008,07
 4.7,0.9, 8.2,GRN,2008,08
 0.8,-0.1, 11.5,GRN,2008,09
 0.0,11.1, 21.4,GRN,2008,10
 4.2,1.1, 4.9,GRN,2008,11
 2.8,-10.8, -5.6,GRN,2009,02
 11.8,-6.0, 2.5,GRN,2009,03
 3.2,-10.7, -0.8,GRN,2009,04
 0.0,-1.5, 11.8,GRN,2009,05
 0.0,3.0, 16.3,GRN,2009,06
 0.0,2.8, 18.1,GRN,2009,07
 1.0,13.0, 23.2,GRN,2009,08
 2.0,11.6, 19.6,GRN,2009,09
 2.5,-1.9, 3.6,GRN,2009,10
 0.2,-5.4, -1.6,GRN,2009,11
 9.6,-14.0, -7.5,GRN,2009,12
 17.0,-3.6, -1.7,GRN,2010,01
 0.2,-3.2, 0.0,GRN,2010,02
 0.0,-2.0, 5.5,GRN,2010,03
 2.0,-8.2, -0.8,GRN,2010,04
 0.0,-4.6, 7.5,GRN,2010,05
 0.0,1.7, 11.0,GRN,2010,06
 1.0,0.6, 7.0,GRN,2010,07
 0.0,9.3, 23.1,GRN,2010,08
 0.0,0.8, 11.9,GRN,2010,09
 0.0,7.1, 20.0,GRN,2010,10
 36.9,-3.0, 0.9,GRN,2010,11
 0.0,-8.0, -4.2,GRN,2010,12
 0.0,-11.0, -3.9,GRN,2011,01
 0.0,-8.7, 2.6,GRN,2011,02
 5.2,-14.0, -5.4,GRN,2011,03
 8.0,-5.4, 1.4,GRN,2011,04
 0.0,-5.5, 7.7,GRN,2011,05
 9.2,1.0, 7.2,GRN,2011,06
 2.0,0.8, 7.2,GRN,2011,07
 0.0,2.0, 18.3,GRN,2011,08
 0.0,-6.9, 0.7,GRN,2011,11
 0.0,-6.0, 0.8,GRN,2011,12
 0.0,-10.7, 1.8,GRN,2012,01
 2.0,-8.3, -1.5,GRN,2012,02
 0.0,-10.1, -0.9,GRN,2012,03
 7.0,-6.8, 2.6,GRN,2012,04
 2.0,-4.7, 4.7,GRN,2012,05
 10.2,1.4, 7.8,GRN,2012,06
 0.0,3.7, 12.3,GRN,2012,07
 0.0,6.8, 14.7,GRN,2012,08
 0.0,1.1, 13.2,GRN,2012,09
 0.0,2.7, 15.2,GRN,2012,10
 0.0,0.5, 5.9,GRN,2012,11
 11.1,-3.4, -1.4,GRN,2012,12
 0.0,-8.5, -1.3,GRN,2013,01
 0.0,-5.2, 0.5,GRN,2013,02
 25.1,-1.3, 0.2,GRN,2013,03
 0.0,2.3, 14.6,GRN,2013,04
 0.0,-7.5, 7.0,GRN,2013,05
 2.1,0.9, 8.7,GRN,2013,06
 0.0,15.6, 25.7,GRN,2013,07
 1.0,10.1, 17.1,GRN,2013,08
 0.0,10.6, 18.7,GRN,2013,09
 1.0,-3.7, 0.6,GRN,2013,10
 25.4,-2.9, 1.7,GRN,2013,11
 9.9,-7.2, -0.7,GRN,2013,12
 0.0,-4.5, 0.2,GRN,2014,01
 0.0,-11.6, -5.7,GRN,2014,02
 0.0,-20.0, -12.8,GRN,2014,03
 0.0,-7.7, 3.2,GRN,2014,04
 0.0,7.9, 17.9,GRN,2014,05
 0.0,6.5, 15.4,GRN,2014,06
 0.0,10.1, 22.7,GRN,2014,07
 0.0,13.4, 23.9,GRN,2014,08
 1.0,4.7, 8.9,GRN,2014,09
 0.0,-0.9, 6.2,GRN,2014,10
 5.0,-5.2, -0.9,GRN,2014,11
 0.0,-11.3, -8.2,GRN,2014,12
 0.0,-0.2, 3.9,GRN,2015,01
 2.9,-4.6, -0.7,GRN,2015,02
 1.0,-5.9, 0.6,GRN,2015,03
 0.0,-7.0, 1.9,GRN,2015,04
 0.0,-2.6, 5.4,GRN,2015,05
 2.0,7.3, 15.9,GRN,2015,06
 0.0,8.6, 20.7,GRN,2015,07
 0.0,12.4, 22.2,GRN,2015,08
 17.9,0.3, 4.8,GRN,2015,09
 0.0,6.8, 15.6,GRN,2015,10
 14.7,-3.1, -1.1,GRN,2015,11
 3.0,-3.5, 0.3,GRN,2015,12
 0.0,-2.2, 1.4,GRN,2016,01
 0.0,-11.6, -7.7,GRN,2016,02
 15.1,-5.9, -0.9,GRN,2016,03
 0.0,4.2, 13.3,GRN,2016,04
 0.0,4.0, 15.7,GRN,2016,05
 6.3,4.0, 12.1,GRN,2016,06
 1.0,7.5, 14.1,GRN,2016,07
 0.0,6.7, 17.3,GRN,2016,08
 4.0,3.7, 8.3,GRN,2016,09
 1.0,0.9, 4.9,GRN,2016,10
 9.7,-2.0, -0.1,GRN,2016,11
 0.0,-6.6, -3.7,GRN,2016,12
 2.0,-18.7, -10.9,GRN,2017,01
 0.0,-16.5, -10.6,GRN,2017,02
 2.0,-8.9, -4.0,GRN,2017,03
 3.0,-4.1, 4.3,GRN,2017,04
 4.0,-3.0, 5.0,GRN,2017,05
 6.0,2.9, 9.4,GRN,2017,06
 0.0,10.1, 19.6,GRN,2017,07
 0.0,10.8, 21.6,GRN,2017,08
 0.0,8.6, 19.4,GRN,2017,09
 2.0,-1.0, 4.1,GRN,2017,10
 7.0,-6.3, 1.1,GRN,2017,11
 22.0,-5.8, -3.8,GRN,2017,12
 0.0,-6.8, 0.9,GRN,2018,01
 0.0,-8.3, -3.9,GRN,2018,02
 2.0,-8.1, -1.8,GRN,2018,03
 13.0,-11.5, -1.5,GRN,2018,04
 0.0,0.1, 10.6,GRN,2018,05
 0.0,0.9, 6.0,GRN,2018,06
 0.0,0.6, 11.2,GRN,2018,07
 0.0,10.9, 21.7,GRN,2018,08
 0.0,4.1, 13.6,GRN,2018,09
 15.0,-3.5, 3.3,GRN,2018,10
 36.0,0.4, 6.6,GRN,2018,11
 1.0,-7.0, -3.6,GRN,2018,12
 2.0,-6.4, 1.8,GRN,2019,01
 17.0,-3.8, -1.1,GRN,2019,02
 0.0,-12.9, -3.6,GRN,2019,03
 0.0,-2.1, 7.6,GRN,2019,04
 0.0,-2.1, 6.5,GRN,2019,05
 0.0,8.1, 17.3,GRN,2019,07
 19.0,7.9, 12.5,GRN,2019,08
 0.0,8.2, 12.5,GRN,2019,09
 0.0,-0.8, 6.7,GRN,2019,10
 2.0,-2.6, 6.0,GRN,2019,11
 0.0,-10.0, -4.2,GRN,2019,12
 0.0,-7.9, 0.1,GRN,2020,01
 49.0,-12.7, -0.4,GRN,2020,02
 2.0,-10.0, -3.9,GRN,2020,03
 0.0,-14.8, -5.3,GRN,2020,04
 0.0,-3.0, 7.5,GRN,2020,05
 0.0,1.4, 9.7,GRN,2020,06
 8.0,3.4, 7.7,GRN,2020,07
 0.0,12.3, 20.6,GRN,2020,08
 2.0,8.9, 19.0,GRN,2020,09
 0.0,11.9, 17.8,GRN,2020,10
 1.0,2.4, 11.5,GRN,2020,11
 0.0,-7.3, -0.8,GRN,2020,12
 31.0,-3.4, -0.3,GRN,2021,01
 11.0,-5.5, -0.9,GRN,2021,02
 15.0,-4.7, -2.5,GRN,2021,03
 0.0,-3.7, 1.9,GRN,2021,04
 0.0,-1.8, 6.8,GRN,2021,05
 1.0,8.8, 21.6,GRN,2021,06
 0.0,13.7, 22.8,GRN,2021,07
 0.0,14.9, 20.6,GRN,2021,08
 0.0,2.5, 10.5,GRN,2021,09
 0.1,-1.5, 4.1,GRN,2021,10
 0.5,-4.9, 4.6,GRN,2021,11
 65.4,-2.0, 3.7,GRN,2021,12
 4.8,-16.2, -5.8,GRN,2022,01
 1.1,-15.5, -8.0,GRN,2022,02
 15.6,-3.2, 0.3,GRN,2022,03
 0.7,-5.8, 0.0,GRN,2022,04
 0.1,-1.5, 6.7,GRN,2022,05
 4.3,3.0, 14.0,GRN,2022,06
 0.0,7.3, 16.1,GRN,2022,07
 0.1,11.9, 20.1,GRN,2022,08
 0.0,13.6, 22.5,GRN,2022,09
 0.0,8.4, 18.2,GRN,2022,10
 0.3,-8.7, -3.7,GRN,2022,11
 0.4,-24.8, -17.2,GRN,2022,12
 0.1,-6.9, -3.8,GRN,2023,01
 2.8,-13.2, -7.4,GRN,2023,03
 2.4,-8.2, -0.6,GRN,2023,04
 4.1,2.2, 10.1,GRN,2023,05
 0.0,1.8, 14.0,GRN,2023,06
 3.7,4.9, 14.2,GRN,2023,07
 0.1,7.0, 16.5,GRN,2023,08
 2.2,7.1, 18.4,GRN,2023,09
 0.1,0.5, 9.6,GRN,2023,10
 1.7,0.2, 4.9,GRN,2023,11
 3.1,-7.2, -4.6,GRN,2023,12
 0.0,-5.8, 0.0,STV,2005,01
 4.6,0.6, 4.4,STV,2005,02
 21.6,0.1, 5.7,STV,2005,03
 46.3,-1.8, 3.9,STV,2005,04
 0.0,5.8, 19.1,STV,2005,05
 5.6,6.3, 11.6,STV,2005,06
 2.0,7.9, 10.7,STV,2005,07
 14.3,9.8, 22.8,STV,2005,08
 0.0,10.6, 23.3,STV,2005,09
 13.0,2.7, 11.8,STV,2005,10
 14.0,0.0, 2.9,STV,2005,11
 2.0,-6.9, -5.0,STV,2005,12
 38.0,-0.2, 2.0,STV,2006,01
 35.0,-1.1, 2.1,STV,2006,02
 0.0,-2.6, 2.8,STV,2006,03
 5.0,0.1, 3.8,STV,2006,04
 4.6,-0.3, 9.6,STV,2006,05
 41.7,9.0, 17.5,STV,2006,06
 0.0,13.6, 29.2,STV,2006,07
 0.0,9.1, 19.6,STV,2006,08
 0.0,12.6, 30.3,STV,2006,09
 1.0,5.3, 12.8,STV,2006,10
 0.0,-0.9, 8.5,STV,2006,11
 0.0,-4.7, 5.2,STV,2006,12
 52.7,-1.0, 2.3,STV,2007,01
 0.0,-0.4, 9.9,STV,2007,02
 0.0,-9.3, 5.1,STV,2007,03
 10.0,-3.3, 6.5,STV,2007,04
 4.0,2.1, 11.2,STV,2007,05
 0.0,10.0, 26.5,STV,2007,06
 0.0,7.4, 22.5,STV,2007,07
 0.0,12.9, 31.4,STV,2007,08
 0.0,6.8, 20.6,STV,2007,09
 25.2,3.9, 6.8,STV,2007,10
 1.8,-0.2, 9.8,STV,2007,11
 10.1,-10.7, -6.7,STV,2007,12
 0.6,-4.1, 5.3,STV,2008,01
 3.0,-4.0, 0.1,STV,2008,02
 7.0,-1.1, 2.3,STV,2008,03
 0.0,-5.9, 3.7,STV,2008,04
 0.0,-0.9, 4.7,STV,2008,05
 10.0,4.9, 7.9,STV,2008,06
 2.0,14.8, 28.3,STV,2008,07
 23.2,6.6, 12.2,STV,2008,08
 0.8,6.1, 14.5,STV,2008,09
 1.0,16.7, 25.6,STV,2008,10
 14.0,6.1, 10.1,STV,2008,11
 7.0,5.0, 9.4,STV,2008,12
 11.2,-4.7, -1.6,STV,2009,01
 11.8,-4.4, -1.5,STV,2009,02
 32.8,0.1, 9.8,STV,2009,03
 13.0,-3.2, 1.4,STV,2009,04
 0.0,5.4, 17.6,STV,2009,05
 0.0,12.6, 25.9,STV,2009,06
 0.0,10.5, 25.5,STV,2009,07
 0.0,18.5, 31.9,STV,2009,08
 0.0,13.4, 21.2,STV,2009,09
 17.0,3.0, 6.8,STV,2009,10
 0.0,1.5, 7.9,STV,2009,11
 0.0,-3.3, 1.3,STV,2009,12
 72.0,0.2, 3.8,STV,2010,01
 3.0,0.1, 5.2,STV,2010,02
 0.0,3.5, 13.7,STV,2010,03
 20.8,-1.0, 1.1,STV,2010,04
 2.0,0.7, 10.1,STV,2010,05
 6.8,6.4, 11.0,STV,2010,06
 2.0,6.0, 11.0,STV,2010,07
 0.0,11.9, 14.6,STV,2010,08
 0.0,8.2, 17.8,STV,2010,09
 0.0,12.2, 24.9,STV,2010,10
 82.6,0.0, 6.9,STV,2010,11
 8.0,-1.8, 1.6,STV,2010,12
 0.0,-5.0, 1.6,STV,2011,01
 0.0,-5.0, 3.3,STV,2011,02
 16.3,-5.3, 0.7,STV,2011,03
 8.0,0.1, 3.0,STV,2011,04
 0.0,1.4, 11.4,STV,2011,05
 3.0,4.4, 12.0,STV,2011,06
 0.0,4.9, 14.2,STV,2011,07
 0.0,8.0, 23.9,STV,2011,08
 0.0,9.1, 14.4,STV,2011,09
 5.0,4.4, 9.1,STV,2011,10
 0.0,-0.6, 7.6,STV,2011,11
 0.0,-2.6, 3.1,STV,2011,12
 0.0,-4.0, 5.2,STV,2012,01
 30.6,-1.0, 2.7,STV,2012,02
 1.0,-4.3, 0.8,STV,2012,03
 13.1,-2.0, 4.2,STV,2012,04
 9.0,0.4, 3.3,STV,2012,05
 21.0,6.8, 11.4,STV,2012,06
 0.0,8.2, 14.1,STV,2012,07
 0.0,11.4, 22.8,STV,2012,08
 0.0,7.2, 14.8,STV,2012,09
 3.0,8.7, 12.7,STV,2012,10
 19.6,5.3, 9.3,STV,2012,11
 76.3,-0.2, 1.8,STV,2012,12
 0.0,-2.2, 7.6,STV,2013,01
 0.0,0.8, 4.5,STV,2013,02
 95.5,2.2, 4.5,STV,2013,03
 0.0,5.6, 15.2,STV,2013,04
 0.0,-2.0, 12.7,STV,2013,05
 0.0,5.9, 11.9,STV,2013,06
 0.0,18.0, 33.6,STV,2013,07
 4.9,11.4, 23.9,STV,2013,08
 0.0,14.5, 27.1,STV,2013,09
 30.5,0.2, 2.9,STV,2013,10
 20.9,3.5, 5.8,STV,2013,11
 16.9,-1.6, 4.6,STV,2013,12
 1.5,-0.5, 2.2,STV,2014,01
 0.0,-5.7, -2.1,STV,2014,02
 0.0,-7.2, -3.8,STV,2014,03
 0.0,1.3, 12.4,STV,2014,04
 0.0,11.6, 25.5,STV,2014,05
 0.0,8.5, 24.2,STV,2014,06
 0.0,15.1, 31.0,STV,2014,07
 0.0,17.2, 30.9,STV,2014,08
 0.0,9.0, 11.5,STV,2014,09
 0.0,4.9, 11.6,STV,2014,10
 0.0,1.4, 10.5,STV,2014,11
 0.0,-6.5, -0.8,STV,2014,12
 0.0,-1.2, 3.8,STV,2015,01
 15.0,1.0, 2.3,STV,2015,02
 0.0,-1.9, 6.8,STV,2015,03
 0.0,0.2, 9.6,STV,2015,04
 0.0,3.1, 11.7,STV,2015,05
 0.0,9.1, 21.8,STV,2015,06
 0.0,15.3, 30.1,STV,2015,07
 0.0,16.6, 32.2,STV,2015,08
 22.4,7.2, 10.4,STV,2015,09
 0.0,10.5, 20.6,STV,2015,10
 28.0,0.1, 4.6,STV,2015,11
 21.0,-0.1, 4.3,STV,2015,12
 0.0,-1.7, 7.3,STV,2016,01
 0.0,-3.6, 4.2,STV,2016,02
 45.0,-1.0, 3.3,STV,2016,03
 0.0,7.3, 20.0,STV,2016,04
 0.0,8.5, 22.5,STV,2016,05
 14.0,9.0, 21.2,STV,2016,06
 1.0,10.6, 15.5,STV,2016,07
 0.0,11.0, 25.1,STV,2016,08
 14.0,7.5, 12.4,STV,2016,09
 11.0,5.1, 7.2,STV,2016,10
 23.0,2.5, 5.0,STV,2016,11
 3.0,-1.0, 2.4,STV,2016,12
 1.0,-10.9, -4.3,STV,2017,01
 0.0,-8.7, 0.3,STV,2017,02
 7.0,-1.9, 1.0,STV,2017,03
 21.0,0.0, 6.8,STV,2017,04
 3.0,0.9, 11.6,STV,2017,05
 13.0,7.0, 12.9,STV,2017,06
 0.0,11.8, 24.6,STV,2017,07
 0.0,17.5, 30.2,STV,2017,08
 0.0,12.2, 27.5,STV,2017,09
 0.0,3.7, 13.8,STV,2017,10
 7.0,1.0, 10.2,STV,2017,11
 33.2,-1.3, 0.0,STV,2017,12
 0.0,-2.3, 5.4,STV,2018,01
 3.0,-1.9, 2.2,STV,2018,02
 13.0,-2.5, 5.3,STV,2018,03
 11.0,-3.3, 4.7,STV,2018,04
 0.0,3.6, 16.5,STV,2018,05
 1.0,4.0, 8.7,STV,2018,06
 8.0,7.3, 12.3,STV,2018,07
 0.0,13.1, 25.5,STV,2018,08
 0.0,8.0, 17.2,STV,2018,09
 44.0,8.0, 13.6,STV,2018,10
 59.0,6.4, 10.3,STV,2018,11
 2.0,-0.9, 5.2,STV,2018,12
 0.1,-3.6, -1.5,STV,2019,01
 44.0,-0.1, 2.3,STV,2019,02
 0.0,-5.9, 4.8,STV,2019,03
 0.0,5.8, 16.1,STV,2019,04
 0.0,3.8, 14.0,STV,2019,05
 0.0,12.5, 24.0,STV,2019,07
 3.0,13.5, 20.4,STV,2019,08
 0.0,12.8, 18.5,STV,2019,09
 0.0,3.0, 12.8,STV,2019,10
 0.0,2.8, 11.3,STV,2019,11
 2.0,-2.2, 1.2,STV,2019,12
 7.5,-0.5, 4.8,STV,2020,01
 32.3,-4.3, 5.7,STV,2020,02
 2.0,-3.9, 1.4,STV,2020,03
 2.0,-5.1, 3.3,STV,2020,04
 0.0,2.5, 15.1,STV,2020,05
 0.0,3.7, 14.7,STV,2020,06
 10.0,7.4, 8.5,STV,2020,07
 0.0,12.6, 26.0,STV,2020,08
 0.0,9.4, 17.3,STV,2020,09
 0.0,16.7, 19.9,STV,2020,10
 0.0,4.7, 16.9,STV,2020,11
 1.0,-1.8, 4.2,STV,2020,12
 49.0,-0.2, 4.7,STV,2021,01
 60.0,-0.2, 0.8,STV,2021,02
 4.0,0.6, 5.4,STV,2021,03
 0.0,2.0, 10.5,STV,2021,04
 3.0,3.2, 12.5,STV,2021,05
 0.0,11.6, 28.1,STV,2021,06
 0.0,13.6, 20.3,STV,2021,07
 0.0,16.8, 24.4,STV,2021,08
 0.0,5.5, 19.3,STV,2021,09
 0.0,4.5, 13.0,STV,2021,10
 10.2,3.3, 11.9,STV,2021,11
 53.0,2.7, 7.4,STV,2021,12
 1.0,-10.9, -2.9,STV,2022,01
 1.5,-5.0, 2.0,STV,2022,02
 62.1,1.8, 4.7,STV,2022,03
 2.8,-0.1, 2.9,STV,2022,04
 0.2,3.7, 11.6,STV,2022,05
 5.6,7.7, 20.4,STV,2022,06
 0.0,10.9, 22.4,STV,2022,07
 0.0,16.4, 26.4,STV,2022,08
 0.4,14.8, 25.0,STV,2022,09
 0.0,15.0, 26.8,STV,2022,10
 0.6,-1.1, 3.7,STV,2022,11
 0.1,-12.9, -6.9,STV,2022,12
 6.1,-2.1, 1.4,STV,2023,01
 5.1,-6.3, -2.7,STV,2023,03
 31.1,-1.6, 3.6,STV,2023,04
 12.6,4.8, 10.0,STV,2023,05
 0.0,4.8, 19.6,STV,2023,06
 3.4,9.3, 20.1,STV,2023,07
 0.2,11.0, 24.3,STV,2023,08
 0.3,11.6, 24.9,STV,2023,09
 2.6,6.5, 17.9,STV,2023,10
 7.7,3.7, 11.3,STV,2023,11
 14.0,-2.1, 0.9,STV,2023,12
 0.0,-1.9, 1.0,STA,2005,01
 2.9,4.8, 7.6,STA,2005,02
 16.7,4.5, 7.5,STA,2005,03
 38.0,1.2, 7.1,STA,2005,04
 0.0,5.6, 21.6,STA,2005,05
 2.1,10.4, 13.5,STA,2005,06
 0.0,11.5, 14.7,STA,2005,07
 7.6,11.1, 22.0,STA,2005,08
 0.0,11.7, 22.8,STA,2005,09
 1.4,6.2, 10.4,STA,2005,10
 11.5,4.9, 6.1,STA,2005,11
 0.0,-3.7, -1.4,STA,2005,12
 32.0,2.7, 5.7,STA,2006,01
 41.5,0.2, 1.6,STA,2006,02
 0.2,-0.2, 2.6,STA,2006,03
 2.0,1.5, 6.2,STA,2006,04
 4.6,3.1, 9.0,STA,2006,05
 25.7,9.8, 15.9,STA,2006,06
 0.0,8.9, 28.2,STA,2006,07
 0.0,10.6, 21.1,STA,2006,08
 0.0,8.4, 22.8,STA,2006,09
 0.0,6.4, 15.4,STA,2006,10
 0.0,-2.2, 3.7,STA,2006,11
 0.0,-1.3, 0.5,STA,2006,12
 53.1,0.4, 1.5,STA,2007,01
 0.0,-4.0, 0.2,STA,2007,02
 0.0,-4.7, 0.7,STA,2007,03
 9.9,0.3, 4.5,STA,2007,04
 0.5,5.8, 12.6,STA,2007,05
 0.0,7.8, 25.8,STA,2007,06
 0.0,6.4, 22.3,STA,2007,07
 0.0,10.2, 26.7,STA,2007,08
 0.0,11.3, 19.0,STA,2007,09
 28.0,7.3, 10.6,STA,2007,10
 1.7,1.0, 6.7,STA,2007,11
 10.0,-5.5, -2.7,STA,2007,12
 0.6,-1.0, 1.1,STA,2008,01
 8.6,0.1, 0.8,STA,2008,02
 6.8,0.0, 2.4,STA,2008,03
 0.0,-2.9, 6.7,STA,2008,04
 1.4,0.4, 8.0,STA,2008,05
 5.8,8.0, 10.3,STA,2008,06
 0.0,10.9, 27.2,STA,2008,07
 24.5,9.8, 14.2,STA,2008,08
 0.6,8.0, 15.1,STA,2008,09
 0.0,9.5, 19.8,STA,2008,10
 13.7,7.4, 11.1,STA,2008,11
 4.5,4.3, 8.0,STA,2008,12
 6.9,0.0, 0.4,STA,2009,01
 8.0,-0.9, 0.6,STA,2009,02
 32.8,0.8, 3.1,STA,2009,03
 9.6,0.2, 3.2,STA,2009,04
 0.5,2.9, 21.1,STA,2009,05
 0.0,8.4, 25.0,STA,2009,06
 0.0,8.1, 25.6,STA,2009,07
 0.0,16.3, 30.9,STA,2009,08
 0.0,14.3, 21.3,STA,2009,09
 13.7,7.1, 9.6,STA,2009,10
 0.0,3.5, 7.7,STA,2009,11
 0.0,-1.6, 2.6,STA,2009,12
 71.5,0.6, 3.1,STA,2010,01
 2.3,1.7, 6.1,STA,2010,02
 0.0,3.3, 9.7,STA,2010,03
 14.2,0.3, 5.2,STA,2010,04
 0.7,5.5, 10.2,STA,2010,05
 4.8,8.9, 13.4,STA,2010,06
 0.9,6.8, 12.7,STA,2010,07
 0.0,15.3, 18.4,STA,2010,08
 0.0,9.3, 16.6,STA,2010,09
 0.0,9.4, 17.4,STA,2010,10
 72.4,4.0, 8.9,STA,2010,11
 1.2,0.0, 0.8,STA,2010,12
 0.0,-6.2, -2.7,STA,2011,01
 0.0,-5.3, -0.2,STA,2011,02
 17.5,-0.2, 1.0,STA,2011,03
 4.3,2.0, 5.7,STA,2011,04
 0.0,2.4, 14.3,STA,2011,05
 0.0,5.4, 14.4,STA,2011,06
 0.0,7.6, 13.4,STA,2011,07
 0.0,8.3, 21.8,STA,2011,08
 0.0,10.5, 17.1,STA,2011,09
 1.3,7.6, 11.8,STA,2011,10
 0.0,2.3, 6.0,STA,2011,11
 0.0,-1.4, 0.3,STA,2011,12
 0.0,-0.1, 2.4,STA,2012,01
 12.8,0.0, 1.4,STA,2012,02
 0.2,-0.2, 2.5,STA,2012,03
 12.4,0.3, 5.1,STA,2012,04
 8.2,4.8, 7.6,STA,2012,05
 17.4,8.7, 13.6,STA,2012,06
 0.3,8.6, 15.1,STA,2012,07
 0.0,13.7, 23.6,STA,2012,08
 0.0,7.5, 20.6,STA,2012,09
 0.0,10.2, 14.3,STA,2012,10
 17.8,8.0, 10.9,STA,2012,11
 71.0,3.0, 5.7,STA,2012,12
 0.0,-3.7, -0.7,STA,2013,01
 1.0,0.2, 2.6,STA,2013,02
 117.0,1.4, 2.7,STA,2013,03
 0.0,1.7, 14.9,STA,2013,04
 0.0,0.3, 14.9,STA,2013,05
 0.0,7.7, 16.1,STA,2013,06
 0.0,12.9, 33.3,STA,2013,07
 4.0,15.8, 21.9,STA,2013,08
 0.0,11.6, 23.8,STA,2013,09
 29.0,5.6, 8.0,STA,2013,10
 18.0,7.6, 9.7,STA,2013,11
 17.1,3.8, 7.5,STA,2013,12
 1.0,1.4, 5.8,STA,2014,01
